box,coatcolor,cohort,cued_age,epm1_age,ext01_age,lga01_age,oft1_age,pr_age,prime_age,room,sex,site,surgery_weight,tf1_age,labanimalid,rfid,lga_total_heroin_consumption,lga_escalation_of_heroin_intake_12h,lga_escalation_of_heroin_intake_1h,pr_breakpoints,prime_active,prime_extinction_before_priming_active,ext_burst,ext_day_6_active,ext_de_escalation,cued_active,epm_percent_open_1,epm_percent_open_2,epm_percent_closed_1,epm_percent_closed_2,oft_distance_1,oft_distance_2,oft_time_1,oft_time_2,tf_bl_1,tf_bl_2,tf_test_1,tf_test_2,fst_swim,fst_climb,fst_float,fst_dive,room_box,oft_distance_diff,oft_time_diff,epm_percent_closed_diff,epm_percent_open_diff,tf_bl_diff,tf_test_diff
1,BLACKHOOD,C13us,113,68,107,81,68,102,106,r,M,us,332.0,68,KAL489,933000320500338,2480.0,46.66666666666664,-33.33333333,1.0,0.0,0.0,1.0,1.0,-2.0,7.0,12.53333333,10.1,63.13333333,51.1,6649.0,4509.0,774.3,538.0,2.35,1.95,4.625,6.025,43.0,0.0,17.0,0.0,R_1,-2140.0,-236.29999999999995,-12.033333329999998,-2.43333333,-0.4000000000000001,1.4000000000000004
1,BLACK,C12us,115,70,109,83,70,104,108,r,M,us,285.0,70,KAL442,933000320188337,9480.0,760.0,53.33333333,40.0,9.0,3.0,11.0,13.0,11.0,36.0,10.63333333,6.333333333,58.66666667,47.7,8312.0,5234.0,1000.0,581.6,2.275,2.425,4.75,5.675,42.0,15.0,3.0,0.0,R_1,-3078.0,-418.4,-10.966666669999997,-4.299999997,0.1499999999999999,0.9249999999999998
4,BLACKHOOD,C06us,107,64,101,75,64,96,100,l,F,us,153.0,64,KAL235,933000320187291,21520.0,973.333333333333,80.0,15.0,41.0,3.0,1.0,1.0,-2.0,25.0,35.8333333333333,38.4333333333333,33.6333333333333,33.6333333333333,8665.0,5849.0,940.2,544.6,3.75,2.0,4.025,7.225,39.0,8.0,10.0,3.0,L_4,-2816.0,-395.6,0.0,2.6000000000000014,-1.75,3.2
1,BLACK,C13us,115,70,109,83,70,104,108,r,M,us,300.0,70,KAL482,933000320499975,2680.0,-60.0,-40.0,2.0,3.0,1.0,1.0,3.0,0.0,6.0,0.0,3.333333333,76.2,51.83333333,6829.0,5505.0,877.0,688.5,2.55,2.475,5.675,5.1,40.0,5.0,15.0,0.0,R_1,-1324.0,-188.5,-24.36666667,3.333333333,-0.0749999999999997,-0.5750000000000002
2,ALBINO,C03us,109,59,103,77,59,97,101,l,M,us,220.0,59,KAL106,933000320047183,13400.0,526.666666666667,106.666666666667,15.0,15.0,3.0,14.0,14.0,-2.0,20.0,46.0,45.0,35.8666667,35.8666667,9061.0,5959.0,984.8,620.9,4.25,4.175,6.35,6.425,43.0,3.0,14.0,0.0,L_2,-3102.0,-363.9,0.0,-1.0,-0.0750000000000001,0.0750000000000001
2,BLACKHOOD,C15us,109,66,103,77,66,96,102,r,M,us,269.0,66,KAL581,933000320524312,3820.0,-60.0,33.33333333,2.0,1.0,5.0,1.0,5.0,5.0,4.0,2.033333333,12.5,84.4,29.2,7536.0,8398.0,909.9,1093.1,2.2,2.3,6.125,5.125,44.0,8.0,8.0,0.0,R_2,862.0,183.2,-55.2,10.466666667,0.0999999999999996,-1.0
4,BLACK,C04us,118,74,112,86,74,107,111,o,F,us,160.0,74,KAL143,933000320047731,12160.0,526.666666666667,66.6666666666667,15.0,21.0,19.0,47.0,8.0,1.0,30.0,0.56666667,6.76666667,62.9333333,62.9333333,5549.0,3477.0,599.2,467.0,2.975,3.225,5.425,6.125,34.0,8.0,18.0,0.0,O_4,-2072.0,-132.20000000000005,0.0,6.2,0.25,0.7000000000000002
1,BROWN,C11us,115,70,109,83,70,104,108,r,M,us,328.0,70,KAL410,933000320188545,3100.0,20.0,26.66666667,4.0,1.0,0.0,4.0,3.0,1.0,3.0,0.0,0.0,77.66666667,84.16666667,5903.0,5554.0,749.1,639.7,2.45,2.2,6.85,5.925,48.0,6.0,6.0,0.0,R_1,-349.0,-109.39999999999998,6.5,0.0,-0.25,-0.9249999999999998
1,ALBINO,C05us,114,69,107,82,69,102,107,r,M,us,271.0,69,KAL174,933000320187120,4080.0,306.666666666667,20.0,6.0,7.0,5.0,18.0,14.0,1.0,62.0,2.9,0.0,69.7,69.7,3925.0,3994.0,492.2,529.6,2.3,3.825,9.5,8.175,50.0,5.0,5.0,0.0,R_1,69.0,37.400000000000034,0.0,-2.9,1.5250000000000004,-1.3249999999999993
3,ALBINO,C10us,115,70,109,83,70,104,108,r,F,us,210.0,70,KAL364,933000320188578,3140.0,140.0,73.33333333,4.0,1.0,6.0,4.0,5.0,2.0,1.0,22.3,47.06666667,42.56666667,35.1,9103.0,7739.0,976.0,789.4,1.55,2.375,3.475,7.05,43.0,4.0,13.0,0.0,R_3,-1364.0,-186.6,-7.466666669999995,24.76666667,0.825,3.575
3,BLACKHOOD,C08us,118,74,112,86,74,107,111,r,F,us,180.0,74,KAL296,933000320049054,11540.0,500.0,20.0,20.0,12.0,16.0,17.0,6.0,-7.0,105.0,54.1,41.4,29.2,23.93333333,6445.0,3828.0,788.9,449.5,2.7,3.0,3.125,3.125,47.0,7.0,6.0,0.0,R_3,-2617.0,-339.4,-5.266666669999999,-12.700000000000005,0.2999999999999998,0.0
2,BROWNHOOD,C07us,107,64,101,76,64,96,100,l,M,us,231.0,64,KAL265,933000320048280,520.0,-113.333333333333,-26.6666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.5,2.7928,72.8178,72.8178,6346.0,9621.0,877.5,1160.0,1.95,2.2,5.05,3.875,43.0,1.0,16.0,0.0,L_2,3275.0,282.5,0.0,-3.7072,0.2500000000000002,-1.1749999999999998
6,ALBINO,C02us,103,62,97,72,59,92,95,r,M,us,220.0,60,KAL065,933000320046701,5380.0,260.0,46.6666666666667,2.0,3.0,9.0,5.0,8.0,0.0,5.0,7.23333333333333,4.3,37.8,37.8,6483.0,6150.0,742.5,680.7,2.5,2.9250000000000003,3.9,4.25,42.0,7.0,11.0,0.0,R_6,-333.0,-61.79999999999996,0.0,-2.93333333333333,0.4250000000000002,0.3500000000000001
3,BLACK,C03us,113,62,107,81,62,101,105,r,F,us,160.0,62,KAL095,933000320047203,11680.0,173.333333333333,-40.0,25.0,41.0,4.0,22.0,17.0,-3.0,119.0,12.9333333,7.6,50.8,50.8,9441.0,5428.0,854.0,520.8,3.025,2.85,6.025,4.5,39.0,4.0,17.0,0.0,R_3,-4013.0,-333.20000000000005,0.0,-5.3333333,-0.1749999999999998,-1.5250000000000004
3,ALBINO,C03us,115,63,109,83,63,103,107,r,F,us,133.0,63,KAL087,933000320047055,20300.0,2666.66666666667,166.666666666667,20.0,15.0,10.0,20.0,8.0,-1.0,35.0,31.0333333,28.2666667,33.9333333,33.9333333,5881.0,4422.0,701.8,463.9,3.175,3.625,6.275,4.425,42.0,12.0,6.0,0.0,R_3,-1459.0,-237.9,0.0,-2.7666666000000006,0.4500000000000002,-1.8500000000000003
2,ALBINO,C07us,105,63,99,74,63,94,98,l,M,us,266.0,63,KAL278,933000320048668,13780.0,453.333333333333,193.333333333333,12.0,8.0,7.0,25.0,15.0,-11.0,32.0,22.23333333,35.03333333,29.56666667,29.56666667,6147.0,5457.0,769.5,636.2,1.3,2.325,2.0,3.775,40.0,6.0,14.0,0.0,L_2,-690.0,-133.29999999999995,0.0,12.799999999999995,1.025,1.775
3,BROWN,C07us,114,69,108,83,69,103,107,r,F,us,165.0,69,KAL248,933000320048102,7340.0,-93.3333333333333,20.0,2.0,2.0,0.0,5.0,1.0,-3.0,5.0,15.46666667,0.0,59.2,59.2,10707.0,6062.0,893.5,586.1,2.325,3.025,3.0,5.0,23.0,12.0,25.0,0.0,R_3,-4645.0,-307.4,0.0,-15.46666667,0.6999999999999997,2.0
4,BLACKHOOD,C13us,106,64,100,74,64,95,99,l,F,us,189.0,64,KAL516,933000320500199,13900.0,-626.6666666666666,206.6666667,9.0,15.0,9.0,11.0,38.0,16.0,28.0,44.13333333,32.13333333,36.73333333,37.4,9070.0,10198.0,725.2,806.4,1.75,2.675,4.125,4.2,44.0,5.0,11.0,0.0,L_4,1128.0,81.19999999999993,0.6666666699999979,-12.0,0.9249999999999998,0.0750000000000001
1,BLACK,C13us,114,69,108,82,69,103,107,r,M,us,275.0,69,KAL486,933000320499959,5420.0,-6.666666666666643,20.0,2.0,3.0,0.0,4.0,2.0,-3.0,3.0,16.86666667,16.06666667,54.93333333,52.03333333,9255.0,6179.0,1008.8,709.7,2.325,2.025,3.825,6.375,28.0,5.0,27.0,0.0,R_1,-3076.0,-299.0999999999999,-2.9000000000000057,-0.8000000000000007,-0.3000000000000002,2.55
3,BROWNHOOD,C09us,113,69,107,81,69,102,106,r,F,us,196.0,69,KAL339,933000320188409,7700.0,-780.0,0.0,6.0,2.0,3.0,11.0,6.0,0.0,9.0,0.166666667,16.23333333,83.8,50.2,10537.0,6616.0,922.3,508.6,3.125,3.375,5.125,4.5,48.0,3.0,9.0,0.0,R_3,-3921.0,-413.69999999999993,-33.599999999999994,16.066666663,0.25,-0.625
4,BLACKHOOD,C05us,108,64,101,76,64,96,101,l,F,us,151.0,64,KAL187,933000320187019,8720.0,-233.333333333333,20.0,9.0,1.0,7.0,6.0,12.0,4.0,31.0,29.1666666666667,9.96666666666667,50.4333333333334,50.4333333333334,4225.0,5937.0,489.0,569.3,2.3,2.85,2.75,3.15,31.0,0.0,29.0,0.0,L_4,1712.0,80.29999999999995,0.0,-19.20000000000003,0.5500000000000003,0.3999999999999999
4,BROWN,C03us,107,58,101,75,58,95,99,l,F,us,136.0,58,KAL116,933000320047030,5780.0,426.666666666667,40.0,12.0,8.0,4.0,23.0,27.0,7.0,23.0,33.4,33.6333333,17.8666667,17.8666667,13233.0,8235.0,1205.6,651.9,3.6,2.8,6.175,5.425,37.0,6.0,15.0,2.0,L_4,-4998.0,-553.6999999999999,0.0,0.2333332999999982,-0.8000000000000003,-0.75
1,ALBINO,C10us,115,70,109,83,70,104,108,r,M,us,313.0,70,KAL362,933000320188579,4480.0,320.0,53.33333333,6.0,6.0,6.0,9.0,5.0,-2.0,9.0,6.066666667,0.7,64.93333333,43.93333333,7961.0,4270.0,1073.6,495.5,2.0,1.95,5.1,5.55,29.0,5.0,26.0,0.0,R_1,-3691.0,-578.0999999999999,-21.0,-5.366666667,-0.05,0.4500000000000002
3,BLACK,C13us,113,69,107,81,69,102,106,r,F,us,191.0,69,KAL491,933000320500344,4900.0,120.0,26.66666667,4.0,7.0,9.0,11.0,11.0,-5.0,17.0,26.06666667,14.96666667,47.9,34.46666667,7148.0,6393.0,941.1,716.1,2.0,2.0,3.625,5.075,37.0,3.0,20.0,0.0,R_3,-755.0,-225.0,-13.433333329999996,-11.1,0.0,1.4500000000000002
1,BROWNHOOD,C13us,112,68,106,80,68,101,105,r,M,us,299.0,68,KAL497,933000320500318,4980.0,413.3333333333334,40.0,4.0,2.0,7.0,10.0,4.0,-19.0,22.0,3.2,8.5,79.06666667,50.96666667,10813.0,5890.0,1171.6,651.2,1.9,3.175,4.775,5.225,46.0,0.0,14.0,0.0,R_1,-4923.0,-520.3999999999999,-28.1,5.3,1.275,0.4499999999999993
3,BROWNHOOD,C08us,120,75,114,88,75,109,113,r,F,us,177.0,75,KAL288,933000320048951,8780.0,540.0,73.33333333,15.0,8.0,3.0,27.0,10.0,-2.0,20.0,14.7,0.0,65.06666667,96.66666667,10138.0,6382.0,980.6,542.1,3.1,2.95,4.725,5.175,39.0,9.0,12.0,0.0,R_3,-3756.0,-438.5,31.599999999999994,-14.7,-0.1499999999999999,0.4500000000000002
2,BLACKHOOD,C03us,110,60,104,78,60,98,102,o,M,us,219.0,60,KAL102,933000320047200,9520.0,213.333333333333,40.0,15.0,12.0,6.0,50.0,20.0,-30.0,48.0,29.2333333,18.8333333,30.8666667,30.8666667,3624.0,9058.0,507.2,1077.9,3.875,5.625,6.875,6.175,32.0,13.0,15.0,0.0,O_2,5434.0,570.7,0.0,-10.400000000000002,1.75,-0.7000000000000002
2,BLACK,C13us,108,65,102,76,65,97,101,l,M,us,280.0,65,KAL506,933000320500103,9780.0,1040.0,93.33333333,50.0,17.0,34.0,12.0,5.0,-25.0,37.0,0.433333333,10.4,73.33333333,45.73333333,7672.0,9624.0,1038.4,1115.1,1.95,1.625,3.7,4.725,43.0,4.0,13.0,0.0,L_2,1952.0,76.69999999999982,-27.6,9.966666667,-0.3249999999999999,1.0249999999999997
4,BROWNHOOD,C08us,113,71,107,81,71,102,106,l,F,us,167.0,71,KAL316,933000320048851,7580.0,300.0,-133.333333333333,20.0,8.0,16.0,12.0,7.0,0.0,38.0,19.46666667,12.53333333,52.16666667,49.66666667,9456.0,6640.0,952.8,675.2,2.95,2.95,4.625,5.2,,,,,L_4,-2816.0,-277.5999999999999,-2.5,-6.933333339999999,0.0,0.5750000000000002
1,BLACKHOOD,C11us,115,70,109,83,70,104,108,r,M,us,315.0,70,KAL409,933000320188526,5480.0,0.0,73.33333333,9.0,2.0,1.0,3.0,14.0,10.0,4.0,14.33333333,30.63333333,67.3,46.5,8975.0,4963.0,1079.4,558.2,2.075,2.075,9.25,5.975,52.0,4.0,4.0,0.0,R_1,-4012.0,-521.2,-20.8,16.299999999999997,0.0,-3.2750000000000004
1,BLACKHOOD,C10us,114,70,108,82,70,103,107,r,M,us,258.0,70,KAL377,933000320188086,11480.0,1326.67,180.0,20.0,6.0,7.0,5.0,4.0,-3.0,13.0,3.1,38.4,57.33333333,25.46666667,7878.0,6018.0,1035.0,697.5,2.225,2.15,7.95,4.75,48.0,10.0,2.0,0.0,R_1,-1860.0,-337.5,-31.866666660000003,35.3,-0.0750000000000001,-3.2
1,BLACKHOOD,C14us,112,68,106,80,68,101,105,r,M,us,280.0,68,KAL534,933000320500048,11380.0,1380.0,106.6666667,25.0,38.0,3.0,12.0,13.0,3.0,13.0,23.46666667,36.16666667,58.4,39.23333333,8791.0,6270.0,1032.6,673.9,2.6,2.25,8.6,4.825,49.0,3.0,8.0,0.0,R_1,-2521.0,-358.69999999999993,-19.16666667,12.7,-0.3500000000000001,-3.775
1,BROWN,C02us,108,65,102,77,64,97,100,o,F,us,147.0,66,KAL048,933000320046660,10180.0,593.333333333333,106.666666666667,15.0,13.0,19.0,46.0,5.0,-27.0,24.0,47.7666666666667,47.7666666666667,24.7333333333333,24.7333333333333,9403.0,11140.0,856.6,981.8,2.6,3.525,4.95,5.375,40.0,5.0,15.0,0.0,O_1,1737.0,125.19999999999992,0.0,0.0,0.9249999999999998,0.4249999999999998
3,BLACK,C10us,114,70,108,82,70,103,107,r,F,us,184.0,70,KAL379,933000320188087,2220.0,360.0,66.66666667,4.0,9.0,1.0,2.0,1.0,-2.0,9.0,11.16666667,49.3,67.83333333,38.56666667,7723.0,8220.0,900.5,708.0,2.15,2.325,4.925,7.225,34.0,16.0,10.0,0.0,R_3,497.0,-192.5,-29.26666666000001,38.13333333,0.1750000000000002,2.3
3,BROWN,C15us,114,70,108,82,70,101,107,r,F,us,192.0,70,KAL571,933000320524177,2440.0,426.67,153.3333333,9.0,10.0,4.0,2.0,5.0,3.0,0.0,11.66666667,16.43333333,61.23333333,43.63333333,7044.0,8632.0,751.8,938.1,2.25,2.375,3.275,2.9,49.0,5.0,6.0,0.0,R_3,1588.0,186.30000000000007,-17.6,4.76666666,0.125,-0.375
1,BLACK,C06us,115,69,109,83,69,104,108,r,M,us,245.0,69,KAL201,933000320187338,10020.0,426.666666666667,160.0,6.0,9.0,1.0,12.0,12.0,-3.0,22.0,20.6333333333333,39.8666666666667,30.5666666666667,30.5666666666667,9708.0,4260.0,1184.1,611.5,1.675,2.25,4.15,4.425,32.0,0.0,28.0,0.0,R_1,-5448.0,-572.5999999999999,0.0,19.2333333333334,0.575,0.2749999999999994
4,BROWN,C09us,107,64,101,75,64,96,100,r,F,us,177.0,64,KAL344,933000320188391,18100.0,706.67,-20.0,20.0,31.0,1.0,21.0,20.0,2.0,45.0,27.36666667,16.33333333,39.66666667,38.5,7554.0,8855.0,807.3,830.2,2.575,2.675,2.5,1.825,46.0,4.0,10.0,0.0,R_4,1301.0,22.90000000000009,-1.166666669999998,-11.033333340000002,0.0999999999999996,-0.675
4,BLACKHOOD,C14us,109,66,103,77,66,98,102,l,F,us,186.0,66,KAL547,933000320500285,18380.0,-1200.0,-60.0,40.0,16.0,3.0,17.0,15.0,-3.0,37.0,17.1,23.7,65.16666667,57.53333333,6409.0,7935.0,623.0,686.6,2.125,2.75,2.85,4.425,37.0,1.0,22.0,0.0,L_4,1526.0,63.60000000000002,-7.63333334,6.599999999999998,0.625,1.5749999999999995
3,BLACK,C09us,116,71,110,84,71,105,109,r,F,us,192.0,71,KAL327,933000320188054,5300.0,-226.67,-46.66666667,4.0,5.0,0.0,1.0,4.0,-2.0,23.0,23.76666667,18.13333333,47.1,45.3,7731.0,6444.0,877.2,653.0,2.225,2.35,5.0,5.25,31.0,19.0,10.0,0.0,R_3,-1287.0,-224.20000000000005,-1.8000000000000045,-5.63333334,0.125,0.25
1,BROWNHOOD,C08us,122,77,116,90,77,111,115,r,M,us,327.0,77,KAL281,933000320048979,2940.0,-373.33,-80.0,2.0,0.0,2.0,1.0,3.0,-2.0,5.0,4.933333333,24.16666667,57.96666667,54.73333333,3362.0,1860.0,477.7,281.6,2.325,3.375,2.525,4.375,33.0,5.0,22.0,0.0,R_1,-1502.0,-196.1,-3.233333340000001,19.233333337,1.0499999999999998,1.85
4,BLACK,C05us,107,64,100,75,64,95,100,l,F,us,145.0,64,KAL192,933000320187017,4240.0,-206.666666666667,-73.3333333333333,2.0,4.0,5.0,3.0,4.0,3.0,8.0,17.0,16.9,32.2,32.2,10103.0,9415.0,1056.0,914.1,2.575,1.925,2.8,3.2,36.0,17.0,7.0,0.0,L_4,-688.0,-141.89999999999998,0.0,-0.1000000000000014,-0.6500000000000001,0.4000000000000003
3,BROWN,C11us,114,70,108,82,70,103,107,r,F,us,177.0,70,KAL419,933000320188145,980.0,-53.33333333333334,-20.0,2.0,1.0,0.0,2.0,1.0,1.0,3.0,25.43333333,46.6,46.36666667,28.13333333,5153.0,6774.0,567.0,666.3,2.875,2.35,5.3,2.95,54.0,2.0,4.0,0.0,R_3,1621.0,99.29999999999995,-18.23333334,21.16666667,-0.5249999999999999,-2.35
1,BLACK,C09us,115,70,109,83,70,104,108,r,M,us,313.0,70,KAL329,933000320188423,8140.0,480.0,40.0,20.0,9.0,4.0,14.0,20.0,-4.0,10.0,0.0,0.0,86.76666667,54.96666667,7154.0,5267.0,966.1,756.1,2.2,1.75,10.1,3.35,51.0,5.0,4.0,0.0,R_1,-1887.0,-210.0,-31.800000000000004,0.0,-0.4500000000000002,-6.75
3,BROWN,C04us,120,75,114,88,75,109,113,o,F,us,152.0,75,KAL139,933000320047742,13320.0,626.666666666667,6.66666666666668,20.0,28.0,16.0,36.0,6.0,-15.0,33.0,41.6,38.1,28.8,28.8,6606.0,3544.0,711.9,441.3,3.375,2.7,4.0,3.175,41.0,13.0,6.0,0.0,O_3,-3062.0,-270.6,0.0,-3.5,-0.6749999999999998,-0.8250000000000002
2,BROWNHOOD,C03us,108,58,102,76,58,96,100,l,M,us,200.0,58,KAL110,933000320047185,5380.0,333.333333333333,140.0,2.0,10.0,2.0,10.0,8.0,4.0,11.0,34.8666667,0.0,86.9666667,86.9666667,7724.0,14561.0,945.3,1289.8,4.175,4.85,5.1,8.9,48.0,5.0,7.0,0.0,L_2,6837.0,344.5,0.0,-34.8666667,0.6749999999999998,3.8000000000000007
3,BROWNHOOD,C03us,114,63,108,82,63,102,106,r,F,us,142.0,63,KAL091,933000320047067,6780.0,-493.333333333333,-106.666666666667,15.0,14.0,5.0,20.0,12.0,-5.0,26.0,37.4,13.4,47.7666667,47.7666667,5017.0,4964.0,601.9,546.0,2.6,3.65,5.3,5.4,43.0,6.0,11.0,0.0,R_3,-53.0,-55.89999999999998,0.0,-24.0,1.0499999999999998,0.1000000000000005
2,BROWNHOOD,C10us,107,64,101,75,64,96,100,l,M,us,247.0,64,KAL390,933000320188472,9320.0,1166.67,100.0,25.0,0.0,12.0,33.0,18.0,-14.0,35.0,0.0,22.93333333,91.0,52.3,8343.0,7022.0,836.4,683.2,2.6,2.25,9.975,4.875,49.0,7.0,1.0,3.0,L_2,-1321.0,-153.19999999999993,-38.7,22.93333333,-0.3500000000000001,-5.1
1,BLACKHOOD,C12us,112,68,106,80,68,101,105,r,M,us,290.0,68,KAL458,933000320499795,3560.0,-26.66666666666668,-13.33333333,6.0,3.0,0.0,2.0,1.0,-1.0,9.0,2.433333333,13.4,80.43333333,58.4,7917.0,7340.0,973.8,761.5,1.55,2.875,5.65,4.65,47.0,3.0,10.0,0.0,R_1,-577.0,-212.29999999999995,-22.03333333,10.966666667,1.325,-1.0
2,BROWN,C08us,113,70,107,81,70,102,106,l,M,us,252.0,70,KAL310,933000320048410,4040.0,33.33,46.66666667,12.0,8.0,8.0,9.0,15.0,-2.0,19.0,2.5,0.0,53.7,73.03333333,11532.0,9532.0,1265.0,915.0,3.25,2.925,3.95,4.425,,,,,L_2,-2000.0,-350.0,19.33333333,-2.5,-0.3250000000000002,0.4749999999999996
1,BROWN,C15us,114,69,108,82,69,101,107,r,M,us,300.0,69,KAL569,933000320524420,2900.0,-80.0,60.0,2.0,2.0,1.0,1.0,5.0,5.0,0.0,1.866666667,12.76666667,71.56666667,48.66666667,7309.0,6311.0,864.6,753.3,1.4,1.625,5.9,3.875,51.0,4.0,5.0,0.0,R_1,-998.0,-111.30000000000008,-22.90000000000001,10.900000003,0.2250000000000001,-2.0250000000000004
1,ALBINO,C03us,114,62,108,82,62,102,106,r,M,us,230.0,62,KAL086,933000320047070,5900.0,113.333333333333,33.3333333333333,6.0,2.0,3.0,9.0,6.0,-14.0,9.0,,0.0,56.9,56.9,6557.0,5669.0,718.1,696.2,4.95,4.6,7.025,6.1,46.0,5.0,9.0,0.0,R_1,-888.0,-21.899999999999977,0.0,,-0.3500000000000005,-0.9250000000000008
4,BLACK,C13us,108,65,102,76,65,97,101,l,F,us,198.0,65,KAL508,933000320500102,8720.0,233.33333333333337,153.3333333,6.0,4.0,19.0,9.0,6.0,3.0,17.0,8.733333333,16.23333333,56.46666667,44.76666667,6479.0,7766.0,626.5,503.7,1.725,1.6,4.375,6.175,41.0,7.0,12.0,0.0,L_4,1287.0,-122.8,-11.700000000000005,7.4999999970000015,-0.125,1.7999999999999998
4,BLACK,C09us,107,64,101,75,64,96,100,l,F,us,156.0,64,KAL348,933000320188379,6920.0,326.67,6.666666667,6.0,0.0,3.0,3.0,6.0,1.0,17.0,9.2,20.83333333,59.4,40.86666667,8191.0,5186.0,862.2,564.0,2.325,3.05,5.45,1.825,36.0,14.0,10.0,0.0,L_4,-3005.0,-298.20000000000005,-18.53333333,11.63333333,0.7249999999999996,-3.625
4,BROWN,C10us,110,67,104,78,67,99,103,r,F,us,182.0,67,KAL383,933000320188090,4920.0,-100.0,13.33333333,0.0,29.0,12.0,21.0,12.0,-4.0,21.0,6.1,29.56666667,58.26666667,45.03333333,9210.0,8971.0,904.1,768.5,2.05,2.3,5.7,4.4,47.0,7.0,6.0,0.0,R_4,-239.0,-135.60000000000002,-13.23333334,23.46666667,0.25,-1.2999999999999998
3,BLACKHOOD,C11us,114,70,108,82,70,103,107,r,F,us,182.0,70,KAL415,933000320188533,16620.0,786.6666666666665,133.3333333,20.0,9.0,3.0,21.0,16.0,-3.0,26.0,9.433333333,46.3,69.06666667,26.1,3443.0,4907.0,386.7,489.8,2.925,2.85,3.35,4.9,49.0,5.0,6.0,0.0,R_3,1464.0,103.10000000000002,-42.96666667,36.866666667,-0.0749999999999997,1.5500000000000005
4,BLACKHOOD,C07us,107,64,101,76,64,96,100,l,F,us,169.0,64,KAL268,933000320048298,20400.0,2373.33333333333,206.666666666667,62.0,48.0,27.0,22.0,24.0,14.0,31.0,30.9,34.1878,38.51,38.51,5033.0,5482.0,528.4,604.0,2.5,2.95,3.35,4.375,35.0,10.0,15.0,0.0,L_4,449.0,75.60000000000002,0.0,3.2878000000000043,0.4500000000000002,1.025
2,BLACKHOOD,C14us,109,66,103,77,66,98,102,l,M,us,281.0,66,KAL545,933000320500283,10160.0,-459.9999999999999,6.666666667,20.0,1.0,8.0,11.0,8.0,-3.0,19.0,7.233333333,15.93333333,72.63333333,63.2,4335.0,6389.0,601.5,854.3,1.85,1.75,8.125,4.525,49.0,1.0,10.0,0.0,L_2,2054.0,252.79999999999995,-9.433333329999996,8.699999996999999,-0.1,-3.6
3,BROWNHOOD,C07us,114,69,108,83,69,103,107,r,F,us,190.0,69,KAL244,933000320048324,19240.0,2393.33333333333,220.0,25.0,37.0,9.0,21.0,12.0,-7.0,29.0,28.7,18.9882,34.0934,34.0934,10237.0,10148.0,953.0,753.9,3.35,2.175,8.25,4.4,20.0,14.0,26.0,0.0,R_3,-89.0,-199.1,0.0,-9.7118,-1.1750000000000005,-3.85
3,BLACKHOOD,C04us,119,74,113,87,74,108,112,o,F,us,192.0,74,KAL140,933000320047734,9560.0,-606.666666666667,-73.3333333333333,4.0,2.0,6.0,9.0,5.0,-1.0,14.0,45.8,47.6666667,27.3666667,27.3666667,15650.0,12312.0,1427.3,984.6,3.35,2.35,4.9,4.225,42.0,10.0,8.0,0.0,O_3,-3338.0,-442.69999999999993,0.0,1.8666667000000032,-1.0,-0.6750000000000007
1,BLACK,C07us,114,69,108,83,69,103,107,r,M,us,283.0,69,KAL241,933000320048323,1600.0,-46.6666666666667,-60.0,1.0,2.0,4.0,1.0,8.0,6.0,10.0,10.6,25.53333333,38.36666667,38.36666667,3141.0,3683.0,482.7,525.4,2.1,2.025,8.75,4.775,36.0,12.0,12.0,0.0,R_1,542.0,42.69999999999999,0.0,14.933333330000002,-0.0750000000000001,-3.975
2,ALBINO,C06us,108,64,102,76,64,97,101,l,M,us,242.0,64,KAL230,933000320187298,4740.0,-93.3333333333333,-60.0,2.0,4.0,0.0,4.0,4.0,-2.0,7.0,3.13333333333333,44.4666666666667,20.9333333333333,20.9333333333333,8152.0,6973.0,987.2,765.9,3.25,2.25,9.7,7.925,36.0,6.0,17.0,0.0,L_2,-1179.0,-221.30000000000007,0.0,41.33333333333336,-1.0,-1.7749999999999997
1,BLACK,C17us,116,71,110,84,71,105,109,r,M,us,307.0,71,KAL641,933000320697638,8900.0,233.33,53.33333333,9.0,1.0,16.0,3.0,4.0,-2.0,7.0,2.433333333,0.4,60.26666667,56.2,3685.0,4738.0,529.3,570.5,1.625,2.55,5.9,7.125,36.0,1.0,23.0,0.0,R_1,1053.0,41.200000000000045,-4.0666666699999965,-2.0333333330000003,0.9249999999999998,1.2249999999999996
5,BLACK,C02us,106,61,100,75,65,95,98,l,M,us,203.0,62,KAL053,933000320046941,12300.0,993.333333333333,150.0,25.0,18.0,27.0,16.0,12.0,-4.0,64.0,11.0666666666667,43.0,22.4,22.4,10638.0,7217.0,1122.3,647.8,1.675,3.075,7.45,3.725,41.0,13.0,4.0,2.0,L_5,-3421.0,-474.5,0.0,31.9333333333333,1.4,-3.725
1,BLACKHOOD,C12us,112,68,106,80,68,101,105,r,M,us,286.0,68,KAL457,933000320499794,3660.0,253.3333333333333,6.666666667,2.0,4.0,0.0,1.0,6.0,-2.0,13.0,0.0,8.8,90.36666667,74.2,8287.0,7142.0,849.3,800.9,3.1,2.45,4.475,7.325,34.0,3.0,23.0,0.0,R_1,-1145.0,-48.39999999999998,-16.166666669999998,8.8,-0.6499999999999999,2.8500000000000005
